pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms,global_step
1,EXTEND,15,4954,0,330.27,1624.58,1
2,EXTEND,25,8192,0,327.68,264.90,1
3,EXTEND,73,6516,0,327.99,209.00,1
4,DECODE,112,0,112,330.14,29.46,1
5,DECODE,112,0,112,331.14,12.59,1
6,DECODE,112,0,112,332.14,12.31,1
7,DECODE,112,0,112,333.14,12.41,1
8,DECODE,112,0,112,334.14,13.25,1
9,DECODE,112,0,112,335.14,12.42,1
10,DECODE,112,0,112,336.14,12.39,1
11,DECODE,112,0,112,337.14,12.44,1
12,DECODE,112,0,112,338.14,12.52,1
13,DECODE,112,0,112,339.14,12.51,1
14,DECODE,112,0,112,340.14,12.53,1
15,DECODE,112,0,112,341.14,12.42,1
16,DECODE,112,0,112,342.14,12.54,1
17,DECODE,112,0,112,343.14,12.55,1
18,DECODE,112,0,112,344.14,12.56,1
19,DECODE,112,0,112,345.14,12.55,1
20,DECODE,112,0,112,346.14,12.58,1
21,DECODE,112,0,112,347.14,12.60,1
22,DECODE,112,0,112,348.14,12.57,1
23,DECODE,112,0,112,349.14,12.57,1
24,DECODE,112,0,112,350.14,12.53,1
25,DECODE,112,0,112,351.14,12.61,1
26,DECODE,112,0,112,352.14,12.53,1
27,DECODE,112,0,112,353.14,12.54,1
28,DECODE,112,0,112,354.14,12.56,1
29,DECODE,112,0,112,355.14,12.55,1
30,DECODE,112,0,112,356.14,12.56,1
31,DECODE,112,0,112,357.14,12.66,1
32,DECODE,112,0,112,358.14,12.53,1
33,DECODE,112,0,112,359.14,12.64,1
34,DECODE,112,0,112,360.14,12.53,1
35,DECODE,112,0,112,361.14,12.59,1
36,DECODE,112,0,112,362.14,12.56,1
37,DECODE,112,0,112,363.14,12.59,1
38,DECODE,112,0,112,364.14,12.57,1
39,DECODE,112,0,112,365.14,12.59,1
40,DECODE,112,0,112,366.14,12.56,1
41,DECODE,112,0,112,367.14,12.56,1
42,DECODE,112,0,112,368.14,12.57,1
43,DECODE,112,0,112,369.14,12.56,1
44,DECODE,112,0,112,370.14,12.54,1
45,DECODE,112,0,112,371.14,12.60,1
46,DECODE,112,0,112,372.14,12.62,1
47,DECODE,112,0,112,373.14,12.56,1
48,DECODE,112,0,112,374.14,12.61,1
49,DECODE,112,0,112,375.14,12.62,1
50,DECODE,112,0,112,376.14,12.65,1
51,DECODE,112,0,112,377.14,12.62,1
52,DECODE,112,0,112,378.14,12.63,1
53,DECODE,112,0,112,379.14,12.59,1
54,DECODE,112,0,112,380.14,12.55,1
55,DECODE,112,0,112,381.14,12.73,1
56,DECODE,112,0,112,382.14,12.76,1
57,DECODE,112,0,112,383.14,12.79,1
58,DECODE,112,0,112,384.14,12.60,1
59,DECODE,112,0,112,385.14,12.60,1
60,DECODE,112,0,112,386.14,12.62,1
61,DECODE,112,0,112,387.14,12.69,1
62,DECODE,112,0,112,388.14,12.53,1
63,DECODE,112,0,112,389.14,12.57,1
64,DECODE,112,0,112,390.14,12.51,1
65,DECODE,112,0,112,391.14,12.55,1
66,DECODE,112,0,112,392.14,12.54,1
67,DECODE,112,0,112,393.14,12.50,1
68,DECODE,112,0,112,394.14,12.47,1
69,DECODE,112,0,112,395.14,12.57,1
70,DECODE,112,0,112,396.14,12.49,1
71,DECODE,112,0,112,397.14,12.55,1
72,DECODE,112,0,112,398.14,12.54,1
73,DECODE,112,0,112,399.14,12.62,1
