pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms,global_step
1,EXTEND,1,313,0,313.00,3003.04,1
2,EXTEND,27,8192,0,303.41,75.11,1
3,EXTEND,283,4939,0,314.51,37.42,1
4,DECODE,310,0,310,315.45,19.23,1
5,DECODE,310,0,310,316.45,7.51,1
6,DECODE,310,0,310,317.45,6.95,1
7,DECODE,310,0,310,318.45,6.83,1
8,DECODE,310,0,310,319.45,6.93,1
9,DECODE,310,0,310,320.45,6.81,1
10,DECODE,310,0,310,321.45,6.89,1
11,DECODE,310,0,310,322.45,6.87,1
12,DECODE,310,0,310,323.45,6.89,1
13,DECODE,310,0,310,324.45,6.83,1
14,DECODE,310,0,310,325.45,6.83,1
15,DECODE,310,0,310,326.45,7.13,1
16,DECODE,310,0,310,327.45,6.94,1
17,DECODE,310,0,310,328.45,7.28,1
18,DECODE,310,0,310,329.45,6.94,1
19,DECODE,310,0,310,330.45,7.43,1
20,DECODE,310,0,310,331.45,7.34,1
21,DECODE,310,0,310,332.45,7.42,1
22,DECODE,310,0,310,333.45,7.44,1
23,DECODE,310,0,310,334.45,7.31,1
24,DECODE,310,0,310,335.45,7.41,1
25,DECODE,310,0,310,336.45,7.64,1
26,DECODE,310,0,310,337.45,7.74,1
27,DECODE,310,0,310,338.45,7.74,1
28,DECODE,310,0,310,339.45,7.76,1
29,DECODE,306,0,306,340.47,8.12,1
30,EXTEND,98,1330,0,313.88,38.61,1
31,DECODE,347,0,347,334.09,7.86,1
32,EXTEND,70,1062,0,314.86,26.47,1
33,DECODE,369,0,369,330.64,8.29,1
34,EXTEND,56,770,0,314.79,25.37,1
35,DECODE,371,0,371,327.64,7.62,1
36,EXTEND,55,713,0,313.71,22.85,1
37,DECODE,371,0,371,324.11,9.03,1
38,EXTEND,56,720,0,313.98,21.18,1
39,DECODE,407,0,407,322.72,9.25,1
40,EXTEND,32,452,0,315.12,25.18,1
41,DECODE,431,0,431,322.69,8.92,1
42,EXTEND,16,173,0,313.56,32.02,1
43,DECODE,431,0,431,322.36,8.12,1
44,EXTEND,17,201,0,314.24,25.03,1
45,DECODE,447,0,447,323.00,10.17,1
46,EXTEND,7,67,0,315.86,25.64,1
47,DECODE,447,0,447,323.44,8.27,1
48,EXTEND,7,59,0,314.43,23.07,1
49,DECODE,450,0,450,324.01,9.25,1
50,EXTEND,6,92,0,314.67,25.43,1
51,DECODE,456,0,456,324.89,8.30,1
52,DECODE,456,0,456,325.89,8.40,1
53,DECODE,456,0,456,326.89,8.36,1
54,DECODE,456,0,456,327.89,8.40,1
55,DECODE,456,0,456,328.89,8.40,1
56,DECODE,456,0,456,329.89,8.42,1
57,DECODE,456,0,456,330.89,8.37,1
58,DECODE,456,0,456,331.89,8.23,1
59,DECODE,456,0,456,332.89,8.32,1
60,DECODE,456,0,456,333.89,8.26,1
61,DECODE,456,0,456,334.89,9.18,1
62,DECODE,455,0,455,335.84,9.10,1
63,EXTEND,7,74,0,314.86,35.63,1
64,DECODE,462,0,462,336.52,8.43,1
65,DECODE,462,0,462,337.52,8.33,1
66,DECODE,462,0,462,338.52,8.26,1
67,DECODE,457,0,457,339.53,8.36,1
68,EXTEND,8,75,0,314.75,26.20,1
69,DECODE,417,0,417,340.07,7.97,1
70,EXTEND,34,447,0,315.00,23.94,1
71,DECODE,415,0,415,339.04,8.34,1
72,EXTEND,36,495,0,314.39,23.81,1
73,DECODE,413,0,413,337.59,8.35,1
74,EXTEND,37,505,0,314.65,22.39,1
