length,turn,step
418,1,2
434,1,2
433,1,2
434,1,2
446,1,2
446,1,2
464,1,2
434,1,2
464,1,2
434,1,2
475,1,2
443,1,2
475,1,2
443,1,2
479,1,2
479,1,2
479,1,2
479,1,2
421,1,2
421,1,2
437,1,2
475,1,2
459,1,2
463,1,2
476,1,2
463,1,2
476,1,2
437,1,2
437,1,2
437,1,2
425,1,2
425,1,2
510,1,2
444,1,2
486,1,2
467,1,2
482,1,2
464,1,2
510,1,2
489,1,2
480,1,2
496,1,2
441,1,2
500,1,2
453,1,2
437,1,2
404,1,2
456,1,2
439,1,2
439,1,2
445,1,2
439,1,2
478,1,2
437,1,2
437,1,2
449,1,2
437,1,2
449,1,2
457,1,2
424,1,2
424,1,2
424,1,2
457,1,2
457,1,2
451,1,2
411,1,2
451,1,2
451,1,2
451,1,2
451,1,2
420,1,2
402,1,2
420,1,2
420,1,2
452,1,2
452,1,2
452,1,2
452,1,2
462,1,2
468,1,2
410,1,2
462,1,2
453,1,2
462,1,2
462,1,2
453,1,2
459,1,2
459,1,2
460,1,2
459,1,2
458,1,2
459,1,2
456,1,2
480,1,2
451,1,2
453,1,2
429,1,2
427,1,2
418,1,2
447,1,2
432,1,2
447,1,2
447,1,2
415,1,2
417,1,2
470,1,2
429,1,2
470,1,2
429,1,2
451,1,2
433,1,2
443,1,2
433,1,2
445,1,2
433,1,2
468,1,2
468,1,2
468,1,2
468,1,2
453,1,2
453,1,2
433,1,2
441,1,2
453,1,2
482,1,2
489,1,2
549,1,2
482,1,2
469,1,2
435,1,2
465,1,2
453,1,2
448,1,2
453,1,2
465,1,2
455,1,2
433,1,2
433,1,2
433,1,2
433,1,2
433,1,2
441,1,2
496,1,2
441,1,2
444,1,2
450,1,2
498,1,2
498,1,2
498,1,2
498,1,2
498,1,2
498,1,2
461,1,2
461,1,2
461,1,2
473,1,2
473,1,2
461,1,2
461,1,2
462,1,2
498,1,2
498,1,2
498,1,2
498,1,2
475,1,2
450,1,2
456,1,2
457,1,2
435,1,2
456,1,2
457,1,2
483,1,2
450,1,2
457,1,2
457,1,2
457,1,2
457,1,2
454,1,2
439,1,2
475,1,2
471,1,2
454,1,2
454,1,2
454,1,2
466,1,2
466,1,2
466,1,2
445,1,2
431,1,2
431,1,2
421,1,2
431,1,2
431,1,2
474,1,2
474,1,2
474,1,2
474,1,2
510,1,2
457,1,2
509,1,2
509,1,2
510,1,2
455,1,2
455,1,2
455,1,2
455,1,2
485,1,2
485,1,2
492,1,2
471,1,2
468,1,2
440,1,2
453,1,2
482,1,2
442,1,2
470,1,2
470,1,2
470,1,2
470,1,2
422,1,2
422,1,2
422,1,2
460,1,2
491,1,2
425,1,2
417,1,2
417,1,2
454,1,2
422,1,2
420,1,2
420,1,2
423,1,2
420,1,2
455,1,2
481,1,2
481,1,2
441,1,2
481,1,2
453,1,2
482,1,2
427,1,2
460,1,2
486,1,2
431,1,2
486,1,2
443,1,2
459,1,2
465,1,2
417,1,2
459,1,2
462,1,2
479,1,2
433,1,2
485,1,2
433,1,2
444,1,2
444,1,2
444,1,2
444,1,2
432,1,2
425,1,2
425,1,2
464,1,2
478,1,2
414,1,2
414,1,2
399,1,2
478,1,2
478,1,2
478,1,2
449,1,2
456,1,2
463,1,2
471,1,2
465,1,2
421,1,2
447,1,2
429,1,2
447,1,2
471,1,2
432,1,2
430,1,2
425,1,2
430,1,2
471,1,2
444,1,2
459,1,2
427,1,2
421,1,2
440,1,3
440,1,3
440,1,3
452,1,3
434,1,3
434,1,3
434,1,3
452,1,3
440,1,3
421,1,3
413,1,3
440,1,3
418,1,3
439,1,3
489,1,3
422,1,3
411,1,3
483,1,3
460,1,3
458,1,3
438,1,3
463,1,3
433,1,3
483,1,3
452,1,3
434,1,3
441,1,3
441,1,3
447,1,3
441,1,3
461,1,3
477,1,3
461,1,3
461,1,3
420,1,3
421,1,3
423,1,3
442,1,3
437,1,3
437,1,3
425,1,3
457,1,3
437,1,3
468,1,3
454,1,3
454,1,3
484,1,3
483,1,3
407,1,3
467,1,3
439,1,3
430,1,3
439,1,3
423,1,3
446,1,3
446,1,3
435,1,3
434,1,3
446,1,3
444,1,3
437,1,3
425,1,3
426,1,3
431,1,3
443,1,3
433,1,3
444,1,3
466,1,3
462,1,3
433,1,3
444,1,3
483,1,3
425,1,3
432,1,3
419,1,3
425,1,3
442,1,3
412,1,3
412,1,3
412,1,3
460,1,3
460,1,3
460,1,3
460,1,3
472,1,3
484,1,3
472,1,3
484,1,3
472,1,3
484,1,3
479,1,3
459,1,3
467,1,3
446,1,3
525,1,3
506,1,3
485,1,3
518,1,3
506,1,3
455,1,3
433,1,3
455,1,3
433,1,3
423,1,3
438,1,3
427,1,3
426,1,3
438,1,3
438,1,3
438,1,3
438,1,3
521,1,3
432,1,3
470,1,3
523,1,3
523,1,3
475,1,3
475,1,3
475,1,3
475,1,3
453,1,3
453,1,3
467,1,3
453,1,3
477,1,3
443,1,3
441,1,3
441,1,3
441,1,3
452,1,3
452,1,3
441,1,3
457,1,3
457,1,3
457,1,3
457,1,3
475,1,3
476,1,3
475,1,3
470,1,3
475,1,3
424,1,3
475,1,3
442,1,3
435,1,3
441,1,3
435,1,3
435,1,3
435,1,3
449,1,3
464,1,3
464,1,3
444,1,3
450,1,3
430,1,3
470,1,3
470,1,3
470,1,3
505,1,3
409,1,3
455,1,3
409,1,3
457,1,3
451,1,3
430,1,3
482,1,3
419,1,3
474,1,3
419,1,3
419,1,3
437,1,3
437,1,3
437,1,3
437,1,3
471,1,3
466,1,3
435,1,3
403,1,3
435,1,3
439,1,3
439,1,3
476,1,3
440,1,3
491,1,3
491,1,3
491,1,3
491,1,3
491,1,3
458,1,3
464,1,3
458,1,3
458,1,3
464,1,3
458,1,3
464,1,3
415,1,3
415,1,3
415,1,3
415,1,3
442,1,3
439,1,3
442,1,3
451,1,3
462,1,3
491,1,3
524,1,3
491,1,3
524,1,3
412,1,3
462,1,3
409,1,3
409,1,3
409,1,3
409,1,3
444,1,3
444,1,3
444,1,3
444,1,3
453,1,3
493,1,3
420,1,3
420,1,3
420,1,3
442,1,3
442,1,3
499,1,3
430,1,3
475,1,3
475,1,3
475,1,3
475,1,3
440,1,3
440,1,3
440,1,3
440,1,3
440,1,3
427,1,3
423,1,3
471,1,3
461,1,3
471,1,3
471,1,3
507,1,3
507,1,3
412,1,3
412,1,3
412,1,3
433,1,3
412,1,3
459,1,3
457,1,3
454,1,3
459,1,3
424,1,3
475,1,3
480,1,3
463,1,3
434,1,3
472,1,3
434,1,3
434,1,3
439,1,3
439,1,3
439,1,3
439,1,3
472,1,3
472,1,3
472,1,3
418,1,3
432,1,3
446,1,3
434,1,3
459,1,3
432,1,3
437,1,3
482,1,3
481,1,3
481,1,3
481,1,3
416,1,3
441,1,3
481,1,3
481,1,3
410,1,3
422,1,3
472,1,3
411,1,3
485,1,3
420,1,3
473,1,3
473,1,3
473,1,3
473,1,3
429,1,3
423,1,3
429,1,3
449,1,3
441,1,3
428,1,3
428,1,3
428,1,3
428,1,3
461,1,3
461,1,3
451,1,3
461,1,3
428,1,3
449,1,3
428,1,3
460,1,3
449,1,3
425,1,3
430,1,3
422,1,3
422,1,3
422,1,3
444,1,3
496,1,3
435,1,3
444,1,3
435,1,3
444,1,3
435,1,3
470,1,3
470,1,3
453,1,3
453,1,3
525,1,3
525,1,3
490,1,3
417,1,3
490,1,3
525,1,3
431,1,3
429,1,3
431,1,3
435,1,3
472,1,3
472,1,3
472,1,3
472,1,3
472,1,3
544,1,3
544,1,3
544,1,3
474,1,3
452,1,3
442,1,3
452,1,3
464,1,3
452,1,3
510,1,3
503,1,3
496,1,3
510,1,3
482,1,3
466,1,3
471,1,3
471,1,3
471,1,3
471,1,3
460,1,3
446,1,3
465,1,3
455,1,3
473,1,3
455,1,3
467,1,3
467,1,3
467,1,3
467,1,3
482,1,3
496,1,3
493,1,3
482,1,3
439,1,3
439,1,3
439,1,3
439,1,3
439,1,3
477,1,3
499,1,3
462,1,3
434,1,3
462,1,3
449,1,3
473,1,3
462,1,3
449,1,3
523,1,3
468,1,3
469,1,3
523,1,3
438,1,3
477,1,3
431,1,3
440,1,3
436,1,3
453,1,3
514,1,3
437,1,3
459,1,3
506,1,3
448,1,3
428,1,3
510,1,3
448,1,3
449,1,3
431,1,3
422,1,3
443,1,3
449,1,3
449,1,3
437,1,3
433,1,3
437,1,3
465,1,3
458,1,3
458,1,3
469,1,3
458,1,3
469,1,3
464,1,3
428,1,3
464,1,3
464,1,3
462,1,3
446,1,3
431,1,3
431,1,3
462,1,3
451,1,3
451,1,3
451,1,3
451,1,3
451,1,3
462,1,3
394,1,3
423,1,3
402,1,3
422,1,3
394,1,3
499,1,3
499,1,3
499,1,3
491,1,3
499,1,3
447,1,3
420,1,3
447,1,3
463,1,3
417,1,3
447,1,3
420,1,3
457,1,3
455,1,3
453,1,3
455,1,3
453,1,3
412,1,3
412,1,3
412,1,3
470,1,3
435,1,3
439,1,3
418,1,3
418,1,3
421,1,3
433,1,3
447,1,3
521,1,3
429,1,3
475,1,3
429,1,3
475,1,3
429,1,3
475,1,3
426,1,3
426,1,3
426,1,3
426,1,3
460,1,3
460,1,3
460,1,3
465,1,3
436,1,3
443,1,3
436,1,3
443,1,3
436,1,3
443,1,3
449,1,3
432,1,3
448,1,3
432,1,3
432,1,3
432,1,3
448,1,3
430,1,3
430,1,3
431,1,3
457,1,3
461,1,3
450,1,3
505,1,3
541,1,3
505,1,3
534,1,3
505,1,3
534,1,3
453,1,3
455,1,3
455,1,3
439,1,3
455,1,3
431,1,3
447,1,3
447,1,3
455,1,3
447,1,3
468,1,3
409,1,3
459,1,3
431,1,3
431,1,3
463,1,3
460,1,3
463,1,3
394,1,3
484,1,3
483,1,3
463,1,3
460,1,3
511,1,3
511,1,3
511,1,3
511,1,3
511,1,3
518,1,3
518,1,3
533,1,3
518,1,3
451,1,3
451,1,3
474,1,3
458,1,3
451,1,3
451,1,3
451,1,3
482,1,3
442,1,3
442,1,3
442,1,3
426,1,3
426,1,3
426,1,3
418,1,3
472,1,3
458,1,3
458,1,3
472,1,3
421,1,3
421,1,3
421,1,3
421,1,3
394,1,3
394,1,3
432,1,3
426,1,3
459,1,3
426,1,3
414,1,3
453,1,3
460,1,3
424,1,3
484,1,3
453,1,3
453,1,3
447,1,3
474,1,3
474,1,3
474,1,3
474,1,3
444,1,3
444,1,3
452,1,3
444,1,3
402,1,3
394,1,3
394,1,3
394,1,3
446,1,3
446,1,3
422,1,3
462,1,3
447,1,3
446,1,3
422,1,3
442,1,3
442,1,3
442,1,3
442,1,3
445,1,3
445,1,3
453,1,3
445,1,3
435,1,3
424,1,3
446,1,3
444,1,3
438,1,3
452,1,3
428,1,3
438,1,3
452,1,3
432,1,3
461,1,3
463,1,3
462,1,3
440,1,3
440,1,3
410,1,3
422,1,3
429,1,3
423,1,3
439,1,3
410,1,3
410,1,3
446,1,3
432,1,3
473,1,3
478,1,3
446,1,3
478,1,3
518,1,3
481,1,3
518,1,3
518,1,3
435,1,3
518,1,3
481,1,3
486,1,3
451,1,3
528,1,3
439,1,3
499,1,3
486,1,3
439,1,3
430,1,3
430,1,3
430,1,3
430,1,3
430,1,3
508,1,3
478,1,3
501,1,3
505,1,3
501,1,3
501,1,3
455,1,3
455,1,3
455,1,3
455,1,3
437,1,3
437,1,3
437,1,3
437,1,3
437,1,3
472,1,3
450,1,3
472,1,3
472,1,3
472,1,3
450,1,3
436,1,3
446,1,3
485,1,3
443,1,3
482,1,3
427,1,3
456,1,3
427,1,3
427,1,3
457,1,3
457,1,3
461,1,3
457,1,3
457,1,3
460,1,3
460,1,3
460,1,3
452,1,3
466,1,3
419,1,3
460,1,3
443,1,3
442,1,3
406,1,3
442,1,3
443,1,3
425,1,3
440,1,3
425,1,3
425,1,3
487,1,3
461,1,3
487,1,3
461,1,3
489,1,3
489,1,3
489,1,3
489,1,3
435,1,3
435,1,3
435,1,3
435,1,3
461,1,3
461,1,3
461,1,3
461,1,3
442,1,3
442,1,3
442,1,3
442,1,3
460,1,3
492,1,3
460,1,3
492,1,3
456,1,3
444,1,3
408,1,3
444,1,3
433,1,3
483,1,3
478,1,3
403,1,3
403,1,3
403,1,3
403,1,3
472,1,3
472,1,3
453,1,3
454,1,3
447,1,3
485,1,3
454,1,3
456,1,3
406,1,3
406,1,3
406,1,3
413,1,3
444,1,3
406,1,3
406,1,3
406,1,3
482,1,3
467,1,3
482,1,3
482,1,3
459,1,3
452,1,3
452,1,3
445,1,3
459,1,3
463,1,3
463,1,3
463,1,3
463,1,3
449,1,3
449,1,3
459,1,3
459,1,3
471,1,3
471,1,3
491,1,3
482,1,3
494,1,3
471,1,3
466,1,3
450,1,3
450,1,3
466,1,3
459,1,3
459,1,3
459,1,3
459,1,3
464,1,3
464,1,3
464,1,3
464,1,3
459,1,3
427,1,3
443,1,3
421,1,3
480,1,3
448,1,3
633,1,3
433,1,3
633,1,3
433,1,3
438,1,3
438,1,3
438,1,3
438,1,3
459,1,3
433,1,3
447,1,3
447,1,3
465,1,3
465,1,3
465,1,3
450,1,3
514,1,3
442,1,3
433,1,3
446,1,3
442,1,3
450,1,3
454,1,3
450,1,3
454,1,3
450,1,3
454,1,3
457,1,3
454,1,3
432,1,3
432,1,3
432,1,3
432,1,3
536,1,3
534,1,3
435,1,3
449,1,3
444,1,3
449,1,3
429,1,3
435,1,3
480,1,3
480,1,3
456,1,3
478,1,3
455,1,3
455,1,3
455,1,3
455,1,3
452,1,3
452,1,3
452,1,3
461,1,3
461,1,3
450,1,3
461,1,3
490,1,3
446,1,3
443,1,3
436,1,3
463,1,3
490,1,3
446,1,3
467,1,3
490,1,3
444,1,3
520,1,3
462,1,3
520,1,3
483,1,3
464,1,3
463,1,3
527,1,3
463,1,3
464,1,3
474,1,3
474,1,3
503,1,3
477,1,3
433,1,3
433,1,3
433,1,3
433,1,3
440,1,3
481,1,3
463,1,3
463,1,3
505,1,3
514,1,3
494,1,3
505,1,3
514,1,3
514,1,3
455,1,3
448,1,3
455,1,3
455,1,3
465,1,3
473,1,3
459,1,3
457,1,3
459,1,3
488,1,3
431,1,3
431,1,3
417,1,3
455,1,3
455,1,3
423,1,3
423,1,3
423,1,3
454,1,3
454,1,3
454,1,3
454,1,3
494,1,3
494,1,3
494,1,3
494,1,3
451,1,3
451,1,3
451,1,3
451,1,3
476,1,3
468,1,3
429,1,3
468,1,3
468,1,3
435,1,3
442,1,3
435,1,3
435,1,3
435,1,3
441,1,3
441,1,3
452,1,3
441,1,3
452,1,3
441,1,3
504,1,3
505,1,3
492,1,3
492,1,3
494,1,3
463,1,3
463,1,3
494,1,3
494,1,3
454,1,3
454,1,3
434,1,3
434,1,3
434,1,3
443,1,3
526,1,3
446,1,3
446,1,3
446,1,3
448,1,3
478,1,3
473,1,3
430,1,3
440,1,3
453,1,3
492,1,3
486,1,3
492,1,3
458,1,3
429,1,3
429,1,3
433,1,3
443,1,3
429,1,3
429,1,3
483,1,3
469,1,3
483,1,3
463,1,3
483,1,3
483,1,3
483,1,3
449,1,3
439,1,3
439,1,3
439,1,3
439,1,3
425,1,3
425,1,3
425,1,3
425,1,3
452,1,3
418,1,3
418,1,3
464,1,3
471,1,3
464,1,3
471,1,3
496,1,3
481,1,3
483,1,3
487,1,3
477,1,3
487,1,3
455,1,3
460,1,3
455,1,3
455,1,3
453,1,3
452,1,3
449,1,3
452,1,3
449,1,3
433,1,3
449,1,3
452,1,3
466,1,3
466,1,3
466,1,3
466,1,3
451,1,3
429,1,3
429,1,3
459,1,3
447,1,3
435,1,3
435,1,3
435,1,3
429,1,3
435,1,3
435,1,3
429,1,3
435,1,3
435,1,3
435,1,3
435,1,3
462,1,3
417,1,3
432,1,3
483,1,3
472,1,3
430,1,3
472,1,3
456,1,3
472,1,3
456,1,3
447,1,3
492,1,3
440,1,3
452,1,3
512,1,3
512,1,3
521,1,3
520,1,3
506,1,3
512,1,3
479,1,3
479,1,3
479,1,3
479,1,3
482,1,3
466,1,3
466,1,3
495,1,3
420,1,3
415,1,3
466,1,3
495,1,3
472,1,3
482,1,3
428,1,3
472,1,3
482,1,3
467,1,3
448,1,3
444,1,3
454,1,3
439,1,3
439,1,3
439,1,3
439,1,3
460,1,3
487,1,3
460,1,3
460,1,3
461,1,3
460,1,3
487,1,3
464,1,3
464,1,3
464,1,3
465,1,3
471,1,3
430,1,3
430,1,3
430,1,3
430,1,3
444,1,3
444,1,3
461,1,3
459,1,3
453,1,3
479,1,3
479,1,3
479,1,3
498,1,3
447,1,3
498,1,3
457,1,3
498,1,3
498,1,3
457,1,3
498,1,3
457,1,3
435,1,3
435,1,3
446,1,3
463,1,3
433,1,3
433,1,3
433,1,3
433,1,3
423,1,3
423,1,3
424,1,3
424,1,3
424,1,3
466,1,3
480,1,3
466,1,3
444,1,3
428,1,3
436,1,3
466,1,3
480,1,3
466,1,3
493,1,3
465,1,3
467,1,3
467,1,3
467,1,3
490,1,3
490,1,3
501,1,3
501,1,3
479,1,3
518,1,3
518,1,3
492,1,3
496,1,3
518,1,3
479,1,3
431,1,3
458,1,3
436,1,3
436,1,3
431,1,3
498,1,3
498,1,3
498,1,3
498,1,3
429,1,3
429,1,3
429,1,3
429,1,3
552,1,3
481,1,3
481,1,3
552,1,3
439,1,3
490,1,3
439,1,3
439,1,3
451,1,3
415,1,3
480,1,3
451,1,3
415,1,3
503,1,3
468,1,3
468,1,3
443,1,3
469,1,3
427,1,3
427,1,3
427,1,3
427,1,3
427,1,3
427,1,3
426,1,3
409,1,3
409,1,3
451,1,3
430,1,3
430,1,3
430,1,3
451,1,3
422,1,3
478,1,3
436,1,3
468,1,3
477,1,3
403,1,3
467,1,3
403,1,3
430,1,3
403,1,3
444,1,3
403,1,3
430,1,3
442,1,3
442,1,3
442,1,3
450,1,3
457,1,3
450,1,3
485,1,3
481,1,3
455,1,3
467,1,3
467,1,3
467,1,3
467,1,3
461,1,3
444,1,3
468,1,3
468,1,3
461,1,3
421,1,3
453,1,3
450,1,3
465,1,3
453,1,3
447,1,3
447,1,3
447,1,3
447,1,3
411,1,3
411,1,3
408,1,3
411,1,3
435,1,3
435,1,3
492,1,3
492,1,3
492,1,3
492,1,3
492,1,3
492,1,3
467,1,3
430,1,3
467,1,3
430,1,3
410,1,3
434,1,3
447,1,3
449,1,3
434,1,3
447,1,3
423,1,3
457,1,3
421,1,3
457,1,3
439,1,3
438,1,3
425,1,3
425,1,3
425,1,3
425,1,3
410,1,3
401,1,3
394,1,3
438,1,3
394,1,3
441,1,3
427,1,3
418,1,3
418,1,3
418,1,3
504,1,3
435,1,3
484,1,3
447,1,3
436,1,3
436,1,3
485,1,3
493,1,3
432,1,3
506,1,3
465,1,3
499,1,3
480,1,3
464,1,3
480,1,3
465,1,3
467,1,3
512,1,3
465,1,3
568,1,3
406,1,3
406,1,3
406,1,3
489,1,3
448,1,3
437,1,3
444,1,3
434,1,3
446,1,3
468,1,3
454,1,3
474,1,3
476,1,3
458,1,3
443,1,3
474,1,3
445,1,3
445,1,3
445,1,3
444,1,3
451,1,3
443,1,3
444,1,3
444,1,3
