pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
3759,DECODE,2,0,2,1175.50,6.79
4348,DECODE,3,0,3,1215.33,6.94
10772,DECODE,2,0,2,1373.00,6.79
3760,DECODE,2,0,2,1176.50,6.77
9443,DECODE,5,0,5,1066.00,7.05
4349,DECODE,3,0,3,1216.33,6.95
10773,DECODE,2,0,2,1374.00,6.78
3761,DECODE,2,0,2,1177.50,6.78
9444,DECODE,5,0,5,1067.00,7.04
10774,DECODE,2,0,2,1375.00,6.78
4350,DECODE,3,0,3,1217.33,6.96
3762,DECODE,2,0,2,1178.50,6.79
9445,DECODE,5,0,5,1068.00,7.02
10775,DECODE,2,0,2,1376.00,6.78
4351,DECODE,3,0,3,1218.33,6.95
3763,DECODE,2,0,2,1179.50,6.80
9446,DECODE,5,0,5,1069.00,7.02
10776,DECODE,2,0,2,1377.00,6.78
4352,DECODE,3,0,3,1219.33,6.95
3764,DECODE,2,0,2,1180.50,6.81
9447,DECODE,5,0,5,1070.00,7.01
10777,DECODE,2,0,2,1378.00,6.79
4353,DECODE,3,0,3,1220.33,6.97
3765,DECODE,2,0,2,1181.50,6.84
9448,DECODE,5,0,5,1071.00,7.01
10778,DECODE,2,0,2,1379.00,6.79
4354,DECODE,3,0,3,1221.33,6.95
3766,DECODE,2,0,2,1182.50,6.80
9449,DECODE,5,0,5,1072.00,7.05
10779,DECODE,2,0,2,1380.00,6.83
4355,DECODE,3,0,3,1222.33,6.94
3767,DECODE,2,0,2,1183.50,6.85
9450,DECODE,5,0,5,1073.00,7.02
10780,DECODE,2,0,2,1381.00,6.80
4356,DECODE,3,0,3,1223.33,6.95
3768,DECODE,2,0,2,1184.50,6.80
9451,DECODE,5,0,5,1074.00,7.03
10781,DECODE,2,0,2,1382.00,6.79
4357,DECODE,3,0,3,1224.33,6.94
3769,DECODE,2,0,2,1185.50,6.79
10782,DECODE,2,0,2,1383.00,6.79
9452,DECODE,5,0,5,1075.00,7.03
4358,DECODE,3,0,3,1225.33,6.97
3770,DECODE,2,0,2,1186.50,6.81
10783,DECODE,2,0,2,1384.00,6.82
9453,DECODE,5,0,5,1076.00,7.03
4359,DECODE,3,0,3,1226.33,6.95
3771,DECODE,2,0,2,1187.50,6.80
10784,DECODE,2,0,2,1385.00,6.79
9454,DECODE,5,0,5,1077.00,7.02
4360,DECODE,3,0,3,1227.33,6.94
3772,DECODE,2,0,2,1188.50,6.79
10785,DECODE,2,0,2,1386.00,6.79
9455,DECODE,5,0,5,1078.00,7.04
3773,DECODE,2,0,2,1189.50,6.78
4361,DECODE,3,0,3,1228.33,6.93
10786,DECODE,2,0,2,1387.00,6.79
9456,DECODE,5,0,5,1079.00,7.00
