pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
88,DECODE,44,0,44,203.25,7.55
86,DECODE,45,0,45,201.89,7.53
85,DECODE,44,0,44,207.41,7.56
87,DECODE,44,0,44,202.77,7.50
89,EXTEND,2,159,0,165.50,10.87
84,EXTEND,2,220,0,196.00,13.94
86,DECODE,44,0,44,208.41,7.56
85,DECODE,45,0,45,198.84,7.49
90,DECODE,46,0,46,202.61,7.57
87,DECODE,42,0,42,209.62,7.54
88,EXTEND,2,169,0,171.00,12.75
86,DECODE,45,0,45,199.84,7.49
91,DECODE,46,0,46,203.61,7.57
89,DECODE,46,0,46,202.39,7.53
87,DECODE,43,0,43,200.88,7.47
92,DECODE,45,0,45,204.24,7.59
90,DECODE,46,0,46,203.39,7.52
88,EXTEND,3,245,0,168.00,18.71
91,DECODE,46,0,46,204.39,7.50
89,DECODE,45,0,45,207.84,7.57
88,EXTEND,2,163,0,168.00,14.01
93,EXTEND,1,55,0,142.00,12.37
92,DECODE,45,0,45,205.38,7.50
90,DECODE,45,0,45,208.84,7.57
89,DECODE,45,0,45,200.42,7.50
94,DECODE,44,0,44,203.73,7.53
91,DECODE,44,0,44,210.57,7.54
90,DECODE,45,0,45,201.42,7.49
93,EXTEND,1,74,0,160.00,10.54
91,DECODE,45,0,45,202.42,7.48
94,DECODE,46,0,46,205.39,7.51
95,EXTEND,2,247,0,210.00,18.72
92,EXTEND,1,85,0,171.00,14.85
92,DECODE,42,0,42,203.07,7.47
95,DECODE,46,0,46,206.39,7.52
96,DECODE,46,0,46,205.00,7.57
93,DECODE,43,0,43,210.93,7.54
96,DECODE,46,0,46,207.39,7.50
97,DECODE,46,0,46,206.00,7.55
97,DECODE,45,0,45,208.31,7.50
93,EXTEND,3,257,0,172.33,17.67
98,DECODE,45,0,45,206.82,7.61
94,EXTEND,2,206,0,189.50,15.11
94,DECODE,43,0,43,201.14,7.56
95,DECODE,45,0,45,210.98,7.57
98,EXTEND,1,132,0,219.00,15.42
99,EXTEND,1,132,0,219.00,15.08
96,DECODE,45,0,45,211.98,7.54
99,DECODE,45,0,45,209.71,7.51
95,EXTEND,2,234,0,203.50,14.41
100,DECODE,46,0,46,208.09,7.56
97,DECODE,45,0,45,212.98,7.53
96,DECODE,44,0,44,202.52,7.50
101,DECODE,46,0,46,209.09,7.54
100,EXTEND,1,135,0,221.00,14.52
98,DECODE,45,0,45,213.98,7.53
97,EXTEND,2,135,0,154.50,9.94
101,DECODE,46,0,46,210.96,7.55
102,DECODE,45,0,45,210.18,7.53
99,DECODE,45,0,45,214.98,7.53
98,DECODE,45,0,45,201.29,7.49
102,DECODE,46,0,46,211.96,7.51
100,DECODE,43,0,43,213.84,7.54
103,EXTEND,1,89,0,176.00,15.66
103,DECODE,45,0,45,212.67,7.50
99,EXTEND,1,62,0,148.00,13.73
101,EXTEND,2,224,0,198.50,10.57
104,DECODE,45,0,45,210.64,7.58
100,DECODE,46,0,46,201.13,7.54
102,DECODE,45,0,45,214.16,7.55
104,EXTEND,1,89,0,176.00,15.19
101,DECODE,46,0,46,202.13,7.51
103,DECODE,45,0,45,215.16,7.55
105,DECODE,43,0,43,213.74,7.54
105,EXTEND,1,70,0,156.00,18.66
102,DECODE,46,0,46,203.13,7.49
104,DECODE,44,0,44,215.30,7.54
106,DECODE,46,0,46,210.46,7.57
103,DECODE,45,0,45,202.82,7.48
106,EXTEND,3,237,0,165.67,14.40
107,DECODE,46,0,46,211.46,7.57
105,EXTEND,2,125,0,149.00,15.55
107,DECODE,46,0,46,211.61,7.54
104,EXTEND,1,76,0,163.00,16.16
108,DECODE,45,0,45,212.09,7.57
108,DECODE,46,0,46,212.61,7.51
106,DECODE,45,0,45,212.24,7.63
105,DECODE,46,0,46,202.96,7.52
109,DECODE,46,0,46,213.61,7.52
109,EXTEND,1,55,0,142.00,10.91
107,EXTEND,1,112,0,199.00,10.24
106,DECODE,46,0,46,203.96,7.50
110,DECODE,46,0,46,214.61,7.51
110,DECODE,45,0,45,211.80,7.57
108,DECODE,46,0,46,212.96,7.58
107,DECODE,46,0,46,204.96,7.48
111,DECODE,46,0,46,215.61,7.52
109,DECODE,46,0,46,213.96,7.58
108,DECODE,46,0,46,205.96,7.49
111,EXTEND,1,80,0,167.00,10.71
112,DECODE,46,0,46,216.61,7.52
110,DECODE,46,0,46,214.96,7.57
109,DECODE,45,0,45,206.69,7.49
113,DECODE,46,0,46,217.61,7.53
112,DECODE,46,0,46,211.83,7.55
111,DECODE,45,0,45,215.44,7.54
114,DECODE,45,0,45,218.22,7.50
113,DECODE,46,0,46,212.83,7.55
110,EXTEND,1,79,0,166.00,16.59
114,DECODE,46,0,46,213.83,7.57
112,EXTEND,1,80,0,167.00,10.43
115,EXTEND,2,135,0,154.50,10.68
111,DECODE,45,0,45,207.33,7.62
115,DECODE,46,0,46,214.83,7.55
