pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
62,DECODE,31,0,31,359.42,7.39
73,DECODE,23,0,23,358.65,7.20
72,DECODE,26,0,26,361.81,7.33
75,DECODE,24,0,24,360.88,7.28
63,DECODE,30,0,30,360.37,7.35
74,DECODE,23,0,23,359.65,7.20
73,DECODE,23,0,23,362.09,7.27
76,DECODE,24,0,24,361.88,7.28
64,DECODE,30,0,30,361.37,7.36
75,DECODE,22,0,22,360.41,7.20
74,DECODE,22,0,22,362.64,7.24
77,DECODE,23,0,23,362.70,7.30
65,DECODE,30,0,30,362.37,7.34
76,DECODE,21,0,21,361.10,7.19
75,DECODE,22,0,22,363.64,7.21
78,DECODE,23,0,23,363.70,7.23
66,DECODE,29,0,29,363.28,7.34
77,DECODE,21,0,21,362.10,7.19
76,DECODE,22,0,22,364.64,7.20
79,DECODE,20,0,20,363.70,7.25
67,DECODE,29,0,29,364.28,7.33
78,DECODE,20,0,20,362.75,7.19
77,DECODE,22,0,22,365.64,7.21
80,DECODE,20,0,20,364.70,7.28
68,DECODE,25,0,25,364.32,7.33
79,DECODE,19,0,19,363.37,7.19
78,DECODE,20,0,20,366.40,7.25
81,DECODE,18,0,18,365.67,7.30
69,DECODE,24,0,24,365.12,7.28
80,DECODE,19,0,19,364.37,7.24
79,DECODE,17,0,17,365.88,7.23
82,DECODE,17,0,17,366.88,7.29
70,DECODE,22,0,22,366.45,7.27
81,DECODE,19,0,19,365.37,7.25
80,DECODE,16,0,16,367.06,7.00
83,DECODE,16,0,16,367.56,7.10
71,DECODE,19,0,19,367.26,7.25
82,DECODE,17,0,17,365.94,7.27
81,DECODE,13,0,13,368.69,7.06
84,DECODE,14,0,14,368.50,7.07
72,DECODE,17,0,17,368.82,7.25
83,DECODE,15,0,15,367.40,7.11
82,DECODE,11,0,11,368.45,7.01
85,DECODE,10,0,10,369.30,7.02
73,DECODE,14,0,14,369.43,7.05
84,DECODE,14,0,14,368.50,7.04
83,DECODE,10,0,10,368.70,6.96
86,DECODE,8,0,8,369.38,6.98
74,DECODE,12,0,12,370.50,7.02
85,DECODE,12,0,12,368.17,6.95
84,DECODE,8,0,8,369.62,6.90
87,DECODE,4,0,4,370.75,6.85
75,DECODE,11,0,11,371.27,7.10
86,DECODE,11,0,11,369.18,6.96
85,DECODE,3,0,3,371.00,6.86
88,DECODE,4,0,4,371.75,6.86
87,DECODE,7,0,7,371.57,6.93
76,DECODE,7,0,7,370.86,6.94
86,DECODE,3,0,3,372.00,6.81
89,DECODE,4,0,4,372.75,6.85
88,DECODE,5,0,5,373.80,6.89
77,DECODE,5,0,5,371.20,6.93
87,DECODE,3,0,3,373.00,6.81
90,DECODE,3,0,3,373.33,6.87
89,DECODE,3,0,3,376.67,6.79
78,DECODE,4,0,4,372.25,6.84
88,DECODE,3,0,3,374.00,6.84
91,DECODE,3,0,3,374.33,6.83
90,DECODE,3,0,3,377.67,6.80
79,DECODE,4,0,4,373.25,6.80
89,DECODE,3,0,3,375.00,6.83
91,DECODE,3,0,3,378.67,6.80
80,DECODE,4,0,4,374.25,6.80
90,DECODE,3,0,3,376.00,6.82
92,DECODE,2,0,2,376.50,7.87
92,DECODE,3,0,3,379.67,6.80
81,DECODE,4,0,4,375.25,6.78
93,DECODE,2,0,2,377.50,6.84
91,DECODE,2,0,2,378.00,7.68
82,DECODE,3,0,3,375.00,6.82
93,DECODE,2,0,2,381.00,7.68
94,DECODE,2,0,2,382.00,6.74
83,DECODE,1,0,1,374.00,6.66
95,DECODE,2,0,2,383.00,6.75
96,DECODE,2,0,2,384.00,6.75
94,DECODE,1,0,1,376.00,8.03
95,DECODE,1,0,1,377.00,6.69
96,DECODE,1,0,1,378.00,7.18
97,DECODE,1,0,1,382.00,7.75
97,DECODE,1,0,1,379.00,6.64
98,DECODE,1,0,1,380.00,6.66
99,DECODE,1,0,1,381.00,6.67
100,DECODE,1,0,1,382.00,6.65
84,EXTEND,1,72,0,439.00,13.35
98,EXTEND,1,99,0,460.00,18.08
85,EXTEND,1,133,0,500.00,14.81
92,EXTEND,1,88,0,458.00,12.90
99,EXTEND,1,154,0,519.00,14.33
101,EXTEND,1,112,0,472.00,13.11
86,EXTEND,2,244,0,490.50,18.75
100,EXTEND,3,264,0,457.00,18.51
87,EXTEND,3,326,0,483.67,13.68
101,DECODE,5,0,5,471.00,7.14
102,EXTEND,4,330,0,450.25,17.22
88,DECODE,7,0,7,482.57,7.16
102,DECODE,5,0,5,472.00,6.85
103,DECODE,5,0,5,473.00,6.85
89,DECODE,7,0,7,483.57,6.90
103,EXTEND,1,83,0,459.00,14.35
104,DECODE,5,0,5,474.00,6.85
90,DECODE,7,0,7,484.57,6.88
104,DECODE,6,0,6,456.33,7.16
105,DECODE,5,0,5,475.00,6.86
91,DECODE,7,0,7,485.57,6.91
