length,turn
65,4
65,4
70,4
64,4
92,4
90,4
95,4
94,4
130,2
88,4
88,4
88,4
89,4
90,4
104,4
108,4
106,4
97,2
153,4
79,4
71,2
101,4
127,2
70,2
66,4
64,4
65,4
65,4
243,2
269,2
209,2
211,2
85,4
58,4
120,4
104,4
108,4
90,4
50,4
112,4
101,4
65,4
66,4
60,4
64,4
142,4
64,4
143,4
90,4
89,4
89,4
61,4
321,4
61,4
63,4
63,4
123,4
118,4
222,4
162,4
100,4
99,4
61,4
68,4
54,4
75,4
54,4
278,4
104,4
130,4
100,4
88,4
105,4
102,4
101,4
180,4
89,4
62,4
60,4
132,4
104,4
144,4
106,2
106,4
188,4
58,4
61,4
191,4
83,4
91,4
105,4
160,4
100,4
127,4
114,4
124,4
120,4
153,4
123,4
123,4
111,4
125,2
127,4
113,4
105,4
127,4
88,4
103,4
55,4
55,4
57,4
54,4
56,4
52,4
55,4
55,4
166,2
138,4
170,4
217,4
280,4
214,4
135,4
56,4
145,4
113,4
109,4
186,4
106,4
57,4
62,4
63,4
199,4
80,2
82,2
52,4
56,4
103,4
138,4
56,4
47,2
44,2
53,2
47,2
55,4
55,4
55,4
55,4
133,4
96,4
133,4
175,4
114,4
105,4
170,4
108,4
114,4
145,4
87,4
81,4
57,4
54,4
56,4
58,4
215,2
122,4
131,4
258,4
92,4
115,4
91,4
91,4
60,4
60,4
60,4
60,4
57,4
58,4
85,4
60,4
90,4
57,4
64,4
57,4
93,4
113,4
99,4
134,4
56,4
178,4
58,4
55,4
57,4
139,4
274,4
57,4
86,4
86,4
55,4
53,4
99,4
130,4
163,4
186,4
55,4
99,4
85,4
84,4
240,4
64,4
69,4
156,4
98,4
112,4
53,4
56,4
136,4
157,4
53,4
139,4
99,4
103,4
60,4
64,4
59,4
93,4
106,4
105,4
85,4
131,4
145,4
155,4
127,4
166,4
107,4
109,4
59,4
130,4
66,4
101,4
111,4
101,4
102,4
105,4
135,4
54,4
56,4
86,4
106,4
98,4
140,4
144,4
118,4
127,4
115,4
119,4
105,4
55,4
54,4
82,4
100,4
141,4
108,4
140,4
90,4
125,4
77,4
161,4
114,4
150,4
104,4
118,4
106,4
68,4
125,4
124,4
99,4
97,4
109,4
101,4
131,4
263,4
56,4
129,4
200,4
305,4
223,4
165,4
96,4
81,4
77,4
81,4
59,4
88,4
55,4
113,4
76,2
74,2
70,2
70,2
58,4
