length,turn
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
4969,4
3407,2
4693,2
6759,4
8128,4
5783,2
5016,2
6182,4
8192,2
8192,2
8192,2
8192,2
2417,4
3173,2
2442,4
2978,4
7767,4
8192,2
6070,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8068,2
8192,2
8192,2
8192,2
8192,2
8164,4
5679,2
7041,2
8192,2
8192,2
3582,2
3875,2
3140,4
4432,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
7040,4
7430,4
5625,2
8192,2
7977,4
5036,2
8192,2
8192,2
3878,2
5605,4
4218,2
6121,2
8192,2
8192,2
8192,2
8192,2
1877,2
2993,4
3779,2
3005,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
3961,4
2128,2
2157,2
3752,4
8192,2
8192,2
8192,2
8192,2
4860,2
4336,2
2275,2
5418,4
3149,2
3632,2
2776,2
2996,2
6202,4
8168,4
8192,2
6088,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
2367,2
2139,2
2413,2
2941,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
6034,2
7174,4
6949,4
8169,4
4813,2
4439,4
2977,2
1997,2
8192,2
5743,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
4337,2
2775,2
5556,4
3728,4
3406,2
2607,2
6339,2
3899,2
4754,2
2910,2
1826,2
8192,2
8192,2
8192,2
8192,2
8192,2
6479,2
8192,2
8126,2
8192,2
8192,2
8192,2
8192,2
8192,2
5989,2
8192,2
4872,2
8192,2
8192,2
8192,2
8192,2
8167,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
7115,2
5101,2
8192,2
7811,4
6259,2
4134,2
4276,2
3986,2
8192,2
7668,2
8192,2
7863,4
8192,2
6773,2
8192,2
8192,2
4282,4
3672,2
3431,4
3504,4
5858,4
8168,4
8192,2
5559,2
2974,2
5222,2
2209,2
2038,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
5603,4
8168,4
8192,2
6775,2
8168,4
8192,2
8192,2
5630,2
6851,2
5687,4
6778,4
3447,2
2578,2
2678,2
1770,2
3213,2
6353,4
3554,2
3302,2
6107,2
8192,2
8192,2
8192,2
6418,4
7303,4
7943,4
7194,2
8192,2
8192,2
8192,2
8192,2
8192,2
6069,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
2395,4
2437,4
2395,4
3266,4
4892,4
5050,4
3637,2
1712,2
8192,2
7071,4
8192,2
8192,2
3233,4
8169,4
2982,2
8192,2
5304,2
8192,2
4280,2
7215,4
4552,4
3895,2
4582,2
5551,4
8192,2
8168,4
8192,2
8192,2
6095,2
8192,2
8168,4
4953,4
8192,2
8192,2
8192,2
8192,2
3177,2
7449,4
8192,2
8167,4
7153,2
7729,2
6288,2
5309,2
8192,2
8192,2
8192,2
6538,2
4710,2
2378,4
4014,4
3956,2
7378,2
4745,2
4924,2
5863,4
7769,2
8192,2
7925,4
5927,4
3782,2
2499,4
5983,4
3588,4
8192,2
8192,2
8192,2
8192,2
2652,2
3536,2
2740,2
3692,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
2576,2
6281,4
5658,2
3185,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
6627,2
5134,2
4552,2
5494,2
5086,4
5070,4
8168,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
7171,2
8192,2
8192,2
8192,2
5498,2
8108,2
8192,2
8192,2
4682,4
8167,4
7520,4
5903,2
2001,2
2928,2
2871,2
2564,2
5627,2
5828,2
8192,2
6247,2
3319,2
3793,2
4797,2
2756,2
5445,4
4954,4
6165,4
5467,2
8192,2
8192,2
8192,2
8192,2
3174,2
5830,2
2834,2
3605,2
3338,2
4983,4
5688,4
3572,2
8192,2
8192,2
8192,2
8192,2
8192,2
4209,2
4329,2
8192,2
4378,2
4865,2
4397,2
4088,2
4581,4
3409,2
5054,4
3898,4
3928,2
3684,2
4742,2
8192,2
8192,2
8192,2
8192,2
8192,2
5702,4
8192,2
5118,2
8192,2
4531,2
4635,4
2356,4
2355,2
8192,2
8192,2
8192,2
8192,2
8192,2
8167,4
8192,2
8167,4
8168,4
8192,2
8192,2
8192,2
8168,4
8192,2
8192,2
8192,2
2452,4
4226,4
5079,4
3960,4
2748,4
5973,4
4008,2
3822,2
3370,2
3889,2
6441,2
5252,2
8192,2
8192,2
8192,2
8192,2
3261,4
3129,4
2114,2
4349,4
8192,2
8192,2
5939,2
8192,2
5491,4
3269,2
3805,2
6491,4
6757,4
8192,2
5470,2
8192,2
5270,4
6248,4
5298,4
4948,4
8192,2
6283,4
5037,2
8192,2
5218,2
6075,2
6524,2
4093,2
8192,2
8192,2
8192,2
8192,2
4007,4
5799,4
3909,2
4170,4
8168,4
5207,2
5114,2
5415,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
7224,4
6977,4
6145,4
8168,4
5237,4
8192,2
8192,2
8192,2
8192,2
7568,2
8192,2
8167,4
5984,4
2277,2
3443,2
5419,4
4931,4
3478,2
4053,2
2932,2
2515,2
8192,2
8164,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
4424,2
4497,4
3229,4
3630,2
8192,2
8192,2
8192,2
8192,2
6457,2
5907,2
6489,2
4832,2
8192,2
4504,4
6407,2
8192,2
1807,2
2549,2
4554,4
2344,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
6637,2
5948,4
5121,2
6379,2
8192,2
8192,2
8192,2
8192,2
8192,2
7175,2
5470,2
6034,4
8192,2
8192,2
8192,2
8192,2
3460,2
4826,4
4309,2
2611,2
8192,2
8192,2
8192,2
8192,2
8192,2
5144,2
7737,2
4798,2
3642,4
2250,4
4219,4
2888,4
8192,2
6814,2
6450,2
8192,2
8192,2
6870,2
4759,2
8192,2
8192,2
8192,2
8192,2
8192,2
7213,2
6113,4
7316,4
6784,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
2297,2
3405,4
3831,2
4427,2
8192,2
3997,2
7842,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
2849,2
5698,4
1957,2
2361,2
7019,2
5841,2
7979,2
4456,2
2905,2
3500,4
3238,4
3110,2
8192,2
8167,4
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8167,4
4821,2
6260,2
7564,4
8192,2
8192,2
8192,2
6293,4
8168,4
4450,2
6464,4
6991,4
3435,2
5705,2
2974,2
3925,2
4197,2
7970,2
6382,4
7264,2
3221,4
4638,4
2411,2
3083,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8164,4
6179,2
7877,4
6761,2
8192,2
2373,4
3033,4
1898,4
3134,2
7799,4
3056,4
5747,4
2599,4
8192,2
8192,2
8192,2
8192,2
4809,4
4575,4
4794,4
6090,2
8192,2
8192,2
8192,2
8192,2
5752,2
8192,2
8192,2
8192,2
8192,2
6460,4
5497,2
7178,4
8168,4
8161,4
8020,4
6683,4
4406,2
4604,2
5776,2
4172,2
5793,4
8168,4
8192,2
3276,4
8192,2
8192,2
8192,2
8192,2
6600,2
6648,4
6011,2
8192,2
3972,2
5306,4
4587,2
3349,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
