length,turn
622,4
1662,4
630,4
588,4
655,4
612,4
485,4
704,4
1305,4
872,4
874,4
468,4
1084,4
1091,4
1067,4
879,4
350,2
2064,2
807,4
687,4
290,2
527,4
320,2
245,2
645,4
1047,4
590,4
1151,4
3025,4
2660,4
3025,4
2684,2
504,4
568,4
537,4
491,4
522,4
525,4
721,4
747,4
848,2
795,4
1467,4
2613,4
1141,4
1477,4
752,4
826,4
565,4
430,4
388,4
393,4
1099,4
1412,4
771,4
1077,4
573,4
819,4
638,4
625,4
787,4
790,4
740,4
1032,4
860,4
1635,4
1555,4
2308,4
857,4
666,4
991,4
923,4
339,2
479,2
737,4
573,2
651,4
1366,4
453,4
553,4
2051,4
1214,4
692,4
1018,4
1288,4
1421,4
1127,4
1155,4
503,2
594,4
659,4
813,4
539,4
580,4
770,4
875,4
1283,4
728,4
1015,4
747,4
795,4
1593,4
572,4
706,4
554,4
891,4
880,4
863,4
644,4
746,4
579,4
569,4
519,4
703,4
266,2
387,2
656,4
1045,4
830,4
1138,4
557,4
1143,4
702,4
1129,4
664,4
1791,4
1459,4
898,4
550,4
889,4
786,4
572,4
439,2
298,2
562,4
383,4
444,4
623,4
960,4
986,4
419,2
612,4
504,4
203,2
667,4
877,4
908,4
893,4
738,4
1122,4
1571,4
684,4
758,4
654,4
891,4
722,4
1021,4
771,4
769,4
1744,4
1047,4
761,4
766,4
790,4
1003,4
1154,4
666,4
833,4
756,4
906,4
801,4
537,4
461,4
400,4
426,4
490,4
758,4
905,4
766,4
804,4
886,4
1061,4
659,4
471,4
684,4
892,4
419,2
890,4
1136,4
847,4
704,4
780,4
1021,4
1274,4
854,4
767,4
430,4
688,4
453,4
451,4
674,4
587,4
603,4
516,4
1051,4
969,2
754,4
702,2
838,4
956,4
1304,4
1941,4
641,4
363,2
676,4
718,4
667,4
686,4
483,4
1229,4
672,4
1005,4
595,4
476,2
744,4
966,2
563,4
566,4
789,4
504,4
617,4
612,4
457,4
268,2
603,2
937,4
626,4
541,4
674,4
522,4
980,2
1408,4
1515,4
745,4
1264,4
514,4
438,4
800,4
601,4
612,4
788,4
373,4
783,4
468,4
742,4
511,4
905,4
978,4
936,2
1776,4
1751,4
1049,4
1040,4
1526,4
425,4
918,4
597,2
481,4
261,2
475,4
675,4
810,4
751,2
926,4
1197,4
1160,4
488,4
716,4
663,4
735,4
517,4
278,2
562,4
650,4
853,4
947,2
1235,4
1225,4
1030,4
561,4
845,4
892,4
613,4
760,4
607,4
741,4
667,4
502,4
282,2
371,2
677,4
412,2
298,2
645,4
644,4
448,4
675,4
479,4
1041,4
953,4
965,4
891,4
1030,4
794,4
604,4
791,4
764,4
663,4
787,4
953,4
995,4
586,4
564,4
863,4
600,4
645,4
629,4
551,4
447,2
311,2
646,4
739,4
806,4
953,4
605,4
768,4
762,4
1510,4
2045,4
1257,4
628,4
769,4
883,4
859,4
722,2
414,2
953,4
805,4
679,4
447,2
471,2
733,4
792,4
527,4
738,4
852,4
940,4
770,4
949,4
1409,4
554,4
460,4
799,4
353,4
718,4
791,4
552,4
1308,4
451,4
747,4
492,4
444,4
646,4
516,2
658,4
725,4
688,4
779,4
792,4
615,4
757,4
717,4
526,4
1224,4
449,2
756,4
702,4
1105,4
683,4
819,4
1308,4
656,4
498,4
327,2
471,4
271,2
690,4
689,4
525,4
949,4
890,4
1188,4
1074,4
841,4
804,4
649,4
787,4
836,4
176,2
1232,4
523,4
576,4
2343,4
1714,4
3017,4
2413,4
878,4
863,4
979,4
857,4
972,4
765,4
1373,4
665,4
794,4
588,4
914,4
1357,4
1087,4
968,4
543,4
699,4
444,2
377,2
518,2
778,4
273,2
687,4
270,2
229,2
749,2
790,2
995,4
573,2
981,4
1047,4
881,4
689,4
764,4
1376,4
972,4
853,4
529,4
910,4
926,4
890,4
336,2
290,2
356,2
299,2
700,4
825,4
666,4
816,4
594,4
572,4
614,4
721,4
902,4
409,2
291,2
313,2
636,4
1151,4
649,4
720,4
595,4
326,2
1201,4
1214,4
555,4
1088,4
1156,4
530,4
633,4
782,4
542,4
600,4
1030,4
809,4
526,4
876,4
1413,4
740,4
817,4
1143,4
745,4
868,4
1379,4
1821,4
753,4
462,4
338,4
361,4
574,4
584,4
503,4
752,4
662,4
637,4
994,4
1402,4
854,4
1471,4
945,4
913,4
1026,4
729,4
768,4
755,4
446,2
987,4
715,4
889,4
1306,4
539,4
847,4
620,4
584,4
569,4
1116,4
532,4
1245,4
672,4
1135,4
960,4
754,4
527,4
981,4
287,2
552,4
252,2
498,4
479,4
