length,turn
755,4
367,2
509,4
785,4
634,2
546,4
848,4
520,4
1030,4
908,2
529,2
1137,4
1078,4
550,2
640,4
495,4
275,2
871,4
343,2
710,4
538,4
450,4
364,4
633,4
582,4
549,4
656,4
639,4
491,4
539,4
469,4
520,4
455,4
348,2
595,4
544,4
1105,4
1066,4
721,4
703,4
587,4
1420,4
1402,2
1070,4
544,4
549,4
765,4
681,4
395,4
537,4
453,4
783,4
989,4
775,4
581,2
879,4
750,4
793,4
657,4
948,4
652,4
541,4
647,4
583,2
454,4
978,4
490,4
623,4
853,2
759,4
1010,4
1364,4
850,4
465,4
561,4
727,4
451,4
986,4
903,4
895,4
550,4
423,4
648,4
686,4
606,4
386,2
674,4
675,4
765,4
566,4
518,4
732,4
794,4
963,4
649,4
643,4
358,2
814,4
704,4
667,4
935,4
602,2
1118,4
915,4
556,4
812,4
512,4
599,4
1065,4
643,4
316,2
1109,4
734,4
548,2
560,4
539,4
699,4
1018,4
789,4
812,4
770,4
611,4
581,4
591,4
1300,4
521,2
900,4
839,4
599,4
629,4
1097,4
1039,4
800,4
569,4
503,4
553,4
1400,4
623,4
979,4
927,4
681,4
463,4
401,4
705,4
947,4
945,4
734,4
587,4
698,4
624,4
620,4
806,4
708,4
260,2
581,4
543,4
764,4
808,4
405,2
801,4
502,4
445,4
836,4
580,4
550,2
885,4
827,4
560,4
520,4
567,4
545,4
838,4
633,4
550,4
544,4
500,4
610,4
677,4
527,4
705,4
489,2
365,4
428,4
646,4
716,4
574,4
533,4
437,4
644,4
562,4
262,2
399,2
868,4
500,4
418,4
309,2
559,4
704,4
605,4
653,4
812,4
693,4
924,4
400,4
759,4
515,4
528,4
697,2
683,4
879,4
685,4
1055,4
569,4
266,2
741,4
1133,4
1050,4
578,4
668,4
791,4
444,4
373,4
547,4
317,4
837,4
514,4
495,4
492,4
616,4
341,2
188,2
584,4
287,2
535,4
463,2
620,4
238,2
300,2
324,2
342,2
579,4
698,2
611,4
871,4
