length,turn
577,4
808,4
526,4
620,4
538,4
506,4
505,4
575,4
650,4
1105,4
645,4
766,4
1049,4
715,4
1057,4
1257,4
479,2
1003,4
1156,4
934,2
245,2
229,2
203,2
273,2
785,4
740,4
801,4
709,4
3048,4
3359,2
2570,4
3289,2
434,4
519,4
730,4
419,4
444,4
597,4
584,4
486,4
1113,4
903,4
923,4
743,4
829,4
1187,4
468,2
611,2
574,4
416,4
540,4
345,4
1178,4
1418,4
1158,4
1017,4
1123,4
662,4
707,4
677,4
850,4
791,4
776,4
654,4
685,4
1389,4
824,4
1351,4
499,4
459,4
548,4
618,4
411,2
926,4
373,2
608,4
687,4
498,4
586,4
895,4
1007,4
892,4
1566,4
1111,4
1426,4
797,4
1395,4
1181,4
819,4
720,4
687,4
793,4
880,4
502,4
618,4
653,4
711,4
1399,4
1373,4
897,4
592,4
829,4
547,4
812,2
821,4
890,4
671,4
880,4
806,4
605,2
698,4
930,4
295,2
232,2
515,4
523,4
1104,4
857,4
1368,4
531,4
778,4
911,4
648,4
862,4
1281,4
628,4
1124,4
1299,4
1044,4
949,4
694,4
897,4
674,4
790,4
357,2
645,4
1164,4
902,4
940,4
1351,4
458,4
228,2
253,2
517,4
624,4
657,4
746,4
818,4
752,4
2197,4
1336,4
1146,4
1202,4
1311,4
739,4
884,4
797,4
1329,4
883,4
618,4
866,4
903,4
956,4
530,4
649,4
723,4
829,4
1722,4
772,4
1535,4
631,4
966,4
631,4
504,4
428,4
479,4
744,4
640,4
1165,4
870,4
571,4
554,4
621,4
590,4
538,4
540,4
635,4
319,2
427,2
569,4
1181,4
855,4
872,4
732,4
737,4
1570,2
637,4
594,4
538,4
552,4
333,2
202,2
647,4
206,2
736,4
818,4
857,4
990,4
587,4
710,4
997,4
724,4
450,4
514,4
544,4
239,2
878,4
635,4
558,4
602,4
724,4
662,2
999,4
486,2
519,4
448,4
608,4
789,4
1207,4
868,4
830,4
1333,4
431,2
270,2
396,4
269,2
1026,4
664,4
488,4
1465,4
354,2
590,4
1095,4
713,4
477,4
803,4
680,4
941,2
447,4
527,4
713,4
671,4
381,4
434,4
678,4
445,4
629,4
1928,4
852,4
514,4
2884,4
1646,4
1239,4
1156,4
752,4
721,4
494,4
592,2
827,4
332,2
578,4
731,4
1087,4
1359,4
1785,4
901,4
817,4
858,4
651,4
595,4
665,4
841,4
677,4
639,4
823,4
984,4
1168,4
1272,4
575,2
1331,2
757,4
678,2
910,4
894,4
869,4
1228,4
540,4
617,4
661,4
214,2
736,4
757,4
601,4
410,4
608,4
534,4
569,4
571,4
1184,4
810,4
916,4
1385,4
599,4
752,4
864,4
903,4
557,4
611,4
629,4
624,4
648,4
1888,4
1364,4
701,4
549,4
606,4
602,4
652,4
345,2
556,4
643,4
653,4
584,4
918,4
1155,4
1285,4
1487,4
760,4
812,4
1320,4
1139,4
957,4
732,4
638,4
857,4
820,4
747,4
775,4
745,4
454,2
621,4
760,4
854,4
1307,4
657,4
632,4
849,4
1016,4
859,4
1079,4
577,4
543,4
749,4
489,4
1060,4
661,4
803,4
952,4
520,4
621,4
596,4
846,4
473,2
658,4
424,4
673,4
1423,4
821,2
1037,4
1222,4
634,4
854,4
526,4
675,4
584,4
822,4
1233,4
892,4
720,4
462,4
531,4
1216,4
619,4
565,4
943,4
488,4
366,2
616,4
794,4
1079,4
1191,4
629,4
976,4
851,4
856,4
1051,4
739,4
427,2
519,4
689,4
599,4
574,4
1607,4
2037,4
3039,2
1259,4
873,4
645,4
1626,4
793,4
908,4
1145,4
1003,4
969,4
817,4
1063,4
617,4
865,4
584,4
571,4
541,4
636,4
1119,2
661,4
512,2
457,2
511,4
316,2
601,4
219,2
1166,4
716,2
770,2
829,4
1792,4
606,4
885,4
1444,4
820,4
1029,4
987,4
912,4
1140,4
586,4
796,4
748,4
371,2
395,2
321,2
345,2
587,4
227,2
1214,4
976,4
1451,4
1106,4
981,4
644,4
2672,4
515,2
290,2
1150,2
676,4
556,4
882,4
938,4
1336,4
209,2
690,2
1308,4
750,4
662,4
460,4
856,4
745,4
431,4
598,4
482,4
685,4
369,2
762,4
715,4
845,4
894,4
736,4
1053,4
1210,4
613,4
1172,4
879,4
573,4
261,2
514,4
413,2
915,4
489,4
574,4
604,4
757,4
724,4
1147,4
573,4
1221,4
589,4
596,4
801,2
874,4
766,4
658,4
359,2
500,2
429,4
775,2
849,4
791,4
1122,4
546,4
940,4
728,4
501,4
921,4
570,4
599,4
743,4
1334,4
941,4
565,4
494,4
483,4
560,4
652,4
260,2
323,2
509,4
976,4
774,4
630,4
1034,4
451,4
323,2
943,4
651,4
1138,4
904,4
734,4
817,4
621,4
572,4
653,4
450,2
245,2
1042,4
