length,turn
8192,2
8192,2
8192,2
8192,2
7535,2
7984,2
6354,2
7049,2
2606,2
6084,2
3456,2
4157,2
3177,2
3255,2
5009,2
4154,2
8192,2
8192,2
8192,2
8192,2
1855,2
1201,2
2359,2
2016,2
1420,2
1854,2
1529,2
1953,2
3667,2
3236,2
2760,2
2721,2
8192,2
8192,2
8192,2
8192,2
3033,2
2432,2
2734,2
2444,2
4118,2
3347,2
3728,2
3690,2
6281,2
5604,2
5219,2
7516,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
2793,2
4728,2
2210,2
2212,2
4632,2
4881,2
5397,2
5160,2
6281,2
7755,2
6574,2
6501,2
1663,2
1291,2
1892,2
1578,2
3075,2
4021,2
4527,2
2999,2
1939,2
1889,2
1891,2
2019,2
1610,2
1640,2
2070,2
2369,2
1889,2
2540,2
2125,2
2567,2
7063,2
8192,2
7134,2
8192,2
3708,2
3166,2
3712,2
4770,2
7246,2
5971,2
6599,2
7143,2
8192,2
8192,2
8192,2
8192,2
2382,2
2621,2
1831,2
3393,2
3345,2
3131,2
6831,2
2784,2
7590,2
8192,2
7971,2
8192,2
5062,2
5429,2
5982,2
5933,2
1800,2
1877,2
2672,2
2381,2
5414,2
5005,2
3669,2
4511,2
2035,2
2026,2
3768,2
2181,2
8192,2
6419,2
8192,2
5264,2
4264,2
5187,2
4397,2
5824,2
8192,2
8192,2
8192,2
8192,2
6443,2
4161,2
4875,2
4541,2
8192,2
8192,2
7229,2
7878,2
8192,2
6009,2
4591,2
3152,2
2092,2
2529,2
1927,2
2445,2
2814,2
1660,2
3256,2
4153,2
2838,2
2479,2
1967,2
2298,2
3604,2
3474,2
3129,2
3495,2
6887,2
4031,2
4614,2
5806,2
2903,2
4230,2
3214,2
3681,2
1895,2
1964,2
2698,2
1443,2
6609,2
6679,2
6031,2
6779,2
6561,2
7192,2
7797,2
6432,2
2455,2
3179,2
4103,2
4770,2
6106,2
8011,2
8044,2
5541,2
1885,2
2704,2
2556,2
2819,2
2499,2
3297,2
4732,2
3808,2
6681,2
5882,2
5495,2
5506,2
1890,2
2133,2
2830,2
2363,2
8192,2
8192,2
8192,2
8192,2
2069,2
1892,2
2146,2
2394,2
8192,2
8192,2
8192,2
8192,2
3461,2
2137,2
3191,2
2703,2
2556,2
3133,2
3018,2
2906,2
8192,2
8192,2
8192,2
8192,2
3489,2
4736,2
4348,2
4125,2
2967,2
3734,2
3935,2
3312,2
2608,2
2031,2
2761,2
2882,2
3528,2
2646,2
2678,2
2589,2
2270,2
1768,2
2050,2
3068,2
7712,2
5520,2
7258,2
5989,2
4350,2
4093,2
4679,2
6982,2
1256,2
1790,2
1221,2
1747,2
2501,2
1717,2
1782,2
1770,2
2046,2
2219,2
2318,2
2147,2
8192,2
8192,2
8192,2
8192,2
1515,2
1479,2
1391,2
1528,2
8192,2
8192,2
8192,2
8192,2
5576,2
5288,2
5083,2
6066,2
3231,2
2884,2
2270,2
2576,2
1194,2
1227,2
1616,2
1519,2
2214,2
2844,2
3265,2
3104,2
1970,2
3068,2
3102,2
3513,2
8192,2
8192,2
8192,2
8192,2
1927,2
1939,2
2269,2
1757,2
6314,2
5921,2
4135,2
5037,2
1802,2
1909,2
1372,2
2426,2
2731,2
2282,2
3558,2
2057,2
5739,2
5975,2
7621,2
7797,2
1075,2
1320,2
1171,2
1686,2
5456,2
7929,2
8192,2
6030,2
4069,2
3682,2
7024,2
4928,2
2309,2
1783,2
1848,2
2386,2
5998,2
6749,2
5864,2
5711,2
2750,2
3010,2
4018,2
2405,2
2186,2
2677,2
2054,2
2176,2
3344,2
4125,2
3367,2
3788,2
1369,2
2078,2
1319,2
1232,2
2839,2
2810,2
2387,2
1482,2
2196,2
2106,2
2074,2
2403,2
7524,2
6576,2
5346,2
8192,2
8192,2
8192,2
8192,2
8192,2
1171,2
1723,2
1249,2
971,2
8192,2
8192,2
8192,2
8192,2
2699,2
1468,2
2995,2
2365,2
8192,2
8192,2
8192,2
8192,2
2786,2
2682,2
2351,2
2806,2
8192,2
8192,2
8192,2
8192,2
2992,2
2613,2
2314,2
2286,2
8192,2
8192,2
8192,2
8192,2
6074,2
3965,2
3896,2
3302,2
8192,2
8192,2
8192,2
8192,2
1425,2
2045,2
2446,2
1905,2
1154,2
1220,2
1092,2
1014,2
2000,2
2761,2
2342,2
2156,2
1252,2
1698,2
1336,2
1555,2
1575,2
2119,2
1705,2
1746,2
3083,2
2331,2
3130,2
2311,2
5293,2
5786,2
5224,2
5347,2
7797,2
8192,2
8192,2
8170,2
5683,2
7994,2
8192,2
8192,2
3912,2
2728,2
3201,2
2801,2
2728,2
1768,2
2196,2
1672,2
6913,2
5203,2
6029,2
7557,2
6808,2
6603,2
6595,2
8192,2
2845,2
3034,2
3392,2
3257,2
8192,2
8192,2
8192,2
8192,2
4935,2
5736,2
4486,2
5157,2
1778,2
2769,2
1815,2
2028,2
3845,2
2587,2
3996,2
2031,2
1294,2
2095,2
1833,2
1233,2
4143,2
6916,2
5297,2
6116,2
3047,2
2572,2
2870,2
2935,2
1323,2
1805,2
2097,2
2122,2
3582,2
3085,2
2486,2
2942,2
2041,2
3129,2
2844,2
2549,2
8192,2
8192,2
8192,2
8192,2
5514,2
4169,2
3669,2
4655,2
7031,2
8192,2
8063,2
7270,2
5029,2
3187,2
5653,2
4337,2
4916,2
4562,2
6313,2
4058,2
5425,2
6498,2
6524,2
8192,2
5519,2
6123,2
5245,2
6238,2
3008,2
2954,2
3136,2
2793,2
2107,2
2763,2
2655,2
2527,2
1427,2
1904,2
1826,2
2110,2
5630,2
3600,2
6858,2
4077,2
3660,2
4046,2
3662,2
4970,2
3512,2
4095,2
2894,2
2411,2
1501,2
1680,2
1374,2
1915,2
7035,2
6546,2
7167,2
6525,2
3454,2
3355,2
3790,2
3386,2
8192,2
8192,2
8192,2
8192,2
2169,2
3190,2
1737,2
2843,2
1824,2
1981,2
1754,2
2503,2
8192,2
8192,2
8192,2
8192,2
2096,2
2319,2
2298,2
1670,2
8192,2
8192,2
8192,2
8192,2
4033,2
4247,2
3807,2
5913,2
8192,2
8192,2
8192,2
8192,2
8192,2
6357,2
5738,2
6275,2
2517,2
3205,2
3321,2
4554,2
7141,2
8192,2
7324,2
8192,2
8192,2
8192,2
8192,2
8192,2
6084,2
6026,2
6034,2
8192,2
2292,2
2737,2
2235,2
1949,2
6952,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
8192,2
5666,2
6099,2
5465,2
5158,2
8192,2
8192,2
8192,2
8192,2
1052,2
1751,2
1196,2
1276,2
8192,2
8192,2
8192,2
8192,2
4747,2
3399,2
3459,2
3097,2
1753,2
1458,2
1804,2
1553,2
2287,2
2277,2
2596,2
2221,2
8192,2
8192,2
8192,2
8192,2
6264,2
7747,2
8192,2
6424,2
3556,2
3685,2
3470,2
5168,2
2334,2
2396,2
2194,2
2708,2
3208,2
3600,2
2910,2
3859,2
1901,2
2377,2
1888,2
1782,2
3266,2
2904,2
5913,2
2900,2
1349,2
1666,2
1314,2
1602,2
5202,2
5283,2
4176,2
3199,2
1586,2
1867,2
1524,2
1999,2
6422,2
6733,2
6980,2
8042,2
2182,2
2395,2
2853,2
2079,2
1235,2
1220,2
1519,2
1465,2
6374,2
6402,2
8087,2
6491,2
8192,2
7919,2
8192,2
8192,2
4767,2
3142,2
3317,2
3830,2
2056,2
1663,2
2549,2
1504,2
8192,2
8192,2
8192,2
8192,2
3314,2
3618,2
4720,2
4816,2
2154,2
1670,2
2482,2
1682,2
1908,2
1721,2
1693,2
2566,2
5442,2
7603,2
5739,2
4553,2
5696,2
5528,2
5758,2
6149,2
1373,2
1761,2
1640,2
1304,2
2994,2
3502,2
2079,2
2657,2
2519,2
2608,2
3576,2
3870,2
1562,2
1456,2
1507,2
1606,2
8192,2
5767,2
8114,2
6588,2
2190,2
2316,2
1780,2
2692,2
3093,2
1649,2
1602,2
1699,2
8192,2
8192,2
8192,2
8192,2
8192,2
5751,2
8192,2
7059,2
3999,2
4301,2
2731,2
4557,2
8192,2
8192,2
8192,2
8192,2
