length,turn
66,4
66,4
63,4
67,4
97,4
95,4
101,4
97,4
88,4
266,4
94,4
93,4
89,4
360,4
92,4
224,4
132,4
106,4
120,4
76,2
175,2
134,4
118,2
98,2
66,4
114,4
63,4
65,4
209,2
181,2
172,2
163,2
109,4
166,4
121,4
151,4
106,4
108,4
59,4
103,4
66,4
67,4
93,4
59,4
144,4
200,4
137,4
143,4
60,4
87,4
60,4
61,4
63,4
69,4
64,4
63,4
126,4
177,4
129,4
111,4
108,4
100,4
61,4
91,4
54,4
55,4
54,4
55,4
111,4
112,4
134,4
108,4
130,4
138,4
58,4
93,4
58,4
63,4
93,4
62,4
138,4
151,4
134,4
250,4
88,4
161,4
60,4
221,4
114,4
96,4
125,4
112,4
113,4
118,4
119,4
115,4
123,4
117,4
156,4
144,4
124,4
117,4
113,4
142,4
85,4
95,4
90,4
58,4
57,4
56,4
58,4
54,4
56,4
52,4
55,4
52,4
118,4
120,4
129,4
245,4
62,4
152,4
59,4
439,4
151,4
112,4
115,4
137,4
58,4
62,4
57,4
58,4
114,4
88,2
65,4
182,4
105,4
103,4
150,4
57,4
67,2
72,2
55,2
56,2
98,4
56,4
55,4
63,4
105,4
147,4
235,4
98,4
112,4
100,4
146,4
125,4
161,4
118,4
118,4
86,4
57,4
54,4
57,4
59,4
140,4
136,4
147,4
127,4
96,4
111,4
101,4
112,4
58,4
58,4
60,4
95,4
143,4
627,4
56,4
119,4
138,4
63,4
97,4
94,4
102,4
112,4
93,4
91,4
55,4
56,4
58,4
94,4
57,4
109,4
57,4
58,4
53,4
53,4
84,4
52,4
110,4
165,4
163,4
153,4
53,4
53,4
56,4
74,4
68,4
150,4
119,4
70,4
121,4
114,4
53,4
128,4
144,4
100,4
114,4
109,4
58,4
57,4
57,4
104,4
90,4
58,4
107,4
112,4
130,4
57,4
151,4
137,4
191,4
196,2
172,4
110,2
90,4
62,4
59,4
87,4
59,4
105,4
101,4
101,4
133,4
57,4
126,4
154,4
96,4
132,4
123,4
141,4
113,4
128,4
136,4
123,4
177,4
86,4
95,4
95,4
108,4
109,4
101,4
110,4
141,2
207,4
188,4
146,2
108,4
133,4
99,4
137,4
60,4
59,4
62,4
59,4
97,4
103,4
118,4
96,4
140,4
98,4
51,4
118,4
453,4
58,4
61,4
62,4
51,4
96,4
95,4
79,4
96,4
83,4
106,4
52,4
173,4
76,2
77,2
69,2
92,4
167,4
128,4
181,4
56,4
94,4
132,4
117,4
175,4
129,4
111,4
126,4
100,4
222,4
56,4
124,4
127,4
59,4
104,4
58,4
55,4
88,4
59,4
98,4
101,4
61,4
105,4
119,4
55,4
54,4
56,4
109,4
108,4
69,4
338,4
65,4
111,4
121,4
111,4
113,4
81,4
53,4
82,4
82,4
127,4
82,4
163,4
114,4
66,4
51,4
54,4
51,4
131,4
160,4
96,4
128,4
151,4
120,4
142,4
138,4
143,4
56,4
55,4
55,4
152,4
154,4
145,4
86,4
51,4
54,4
79,4
52,4
139,4
102,4
147,4
137,4
108,4
146,4
136,4
113,4
98,4
102,4
62,4
63,4
137,4
124,4
212,4
118,4
95,4
104,4
58,4
95,4
101,4
57,4
80,4
59,4
94,4
90,4
101,4
90,4
60,4
102,4
123,4
116,4
105,4
119,4
109,4
117,4
144,4
173,4
129,4
174,4
57,4
55,4
55,4
55,4
108,4
90,4
86,4
174,4
121,4
153,4
135,4
409,4
102,4
118,4
93,4
57,4
86,4
56,4
86,4
130,4
61,4
282,2
199,2
32,2
65,4
67,4
102,4
68,4
58,4
206,4
57,4
116,4
108,4
175,4
127,4
