length,turn
7881,2
7881,2
7881,2
6702,2
2479,2
3774,2
2318,2
3150,2
1650,2
1655,2
1396,2
1552,2
3563,2
1379,2
3410,2
5090,2
6287,2
6999,2
6938,2
6931,2
1366,2
1205,2
2264,2
1530,2
7892,2
7892,2
5290,2
6465,2
3543,2
4085,2
909,2
3681,2
7886,2
7886,2
7886,2
7758,2
7850,2
7276,2
7850,2
7850,2
5400,2
6588,2
4731,2
6564,2
7850,2
7850,2
5360,2
7850,2
6411,2
7886,2
7886,2
7886,2
1642,2
1345,2
1457,2
1522,2
7817,2
7817,2
7817,2
7817,2
6726,4
7128,2
6978,2
2876,2
3137,2
7421,4
3704,2
866,2
2813,2
7575,2
1753,2
2577,2
6930,2
5797,2
1448,2
6576,2
7850,2
5729,2
7850,2
7444,2
1426,2
1309,2
1352,2
978,2
7060,4
7719,2
7876,2
5718,2
7810,2
7810,2
7810,2
7810,2
4019,2
7886,2
7886,2
7886,2
7817,2
7817,2
7817,2
7817,2
7068,2
4874,2
6051,2
6820,2
7863,2
4970,2
5660,2
7306,2
1037,2
1168,2
1008,2
1040,2
979,2
1275,2
6049,2
6286,4
1652,2
1619,2
1659,2
1468,2
1979,2
3550,2
1863,2
1298,2
419,2
2801,2
2402,2
2459,2
6906,2
5876,2
6606,2
7781,2
7886,2
6283,2
7886,2
7886,2
7876,2
6682,2
7153,2
7876,2
1402,2
1153,2
1474,2
1591,2
675,2
371,2
2166,2
1258,2
7886,2
7886,2
7771,2
7886,2
5448,2
5552,2
7452,4
4648,2
555,2
2847,2
597,2
571,2
7881,2
5997,2
3983,2
5101,2
6237,2
6420,2
6779,2
6932,2
1123,2
1251,2
1148,2
1090,2
5366,2
2947,2
3744,2
3343,2
3364,2
3684,2
4888,2
607,2
7871,2
7871,2
4766,2
7871,2
5513,2
7297,2
6335,2
7225,2
7881,2
7881,2
7881,2
7881,2
7760,2
5109,2
7760,2
7760,2
7410,2
6262,2
5746,2
7881,2
7068,4
7450,2
6472,2
7533,2
7871,2
7871,2
7272,2
7871,2
5420,2
7871,2
7871,2
7871,2
5148,2
4012,2
3337,2
5434,2
4449,2
3158,2
3775,2
4314,2
7760,2
7760,2
7760,2
7760,2
7863,2
7330,4
6047,2
5986,2
1117,2
1459,2
1769,2
1266,2
634,2
554,2
477,2
2671,2
1683,2
1690,2
1676,2
1877,2
1572,2
1766,2
3962,2
7895,2
7886,2
7886,2
7886,2
7886,2
7817,2
7634,2
7817,2
7817,2
2463,2
2119,2
3335,2
2026,2
2561,2
2553,2
3214,2
5793,2
2423,2
4642,2
4571,2
3829,2
1293,2
1128,2
1407,2
1182,2
1423,2
2542,2
1383,2
1383,2
5634,2
6360,2
7880,2
4487,2
5419,2
5366,2
6973,2
6763,2
6867,2
1386,2
7822,2
7863,2
7460,2
6599,2
6620,2
2899,2
7886,2
5832,2
7886,2
7886,2
3064,2
2097,2
1321,2
1310,2
1422,2
1372,2
1353,2
1905,2
6656,2
7462,2
4199,2
4431,2
6005,2
6791,2
6707,4
7856,2
7892,2
4815,2
4963,2
6276,2
1447,2
1070,2
1116,2
1536,2
4136,2
2183,2
2231,2
4724,2
3215,2
6745,2
1729,2
833,2
7851,2
6101,2
6761,2
7830,6
5926,2
6798,2
7588,2
4281,2
3497,2
3815,2
4648,2
6165,2
4145,2
7805,2
3453,2
4074,2
1697,2
1345,2
1641,2
1628,2
7904,2
4137,2
7904,2
2306,2
7154,2
3483,2
7261,2
7146,2
2108,2
1779,2
1501,2
1899,2
7169,2
5993,2
7871,2
7871,2
1937,2
3292,2
2343,2
1555,2
7805,2
4109,2
5860,2
4451,2
7418,2
7817,2
7817,2
7817,2
4895,2
441,2
535,2
2323,2
7810,2
7810,2
7810,2
7810,2
6495,2
6893,2
7850,2
7850,2
7760,2
7760,2
3486,2
4715,2
3455,2
4349,2
4912,2
5203,2
3703,2
629,2
3271,2
1920,2
7871,2
7871,2
7871,2
7871,2
7881,2
7881,2
7881,2
7881,2
7079,2
6622,2
6238,2
7863,2
7218,2
7760,2
7760,2
7760,2
6587,2
3636,2
3918,2
4218,2
830,2
1073,2
1066,2
1004,2
3797,2
5125,2
6225,2
6465,2
1453,2
1303,2
1526,2
1969,2
3050,2
4069,2
388,2
3746,2
7760,2
7334,2
7760,2
7760,2
4105,2
4809,2
4793,2
3418,2
2171,2
1414,2
1831,2
1602,2
1353,2
457,2
2732,2
1596,2
6208,2
7133,2
4918,2
6900,2
3145,2
3344,2
3285,2
3733,2
1461,2
1109,2
1125,2
1238,2
4916,2
6835,2
4950,2
4987,2
5211,2
6514,4
7863,2
6211,4
7881,2
3692,2
4605,2
4759,2
1510,2
1151,2
1629,2
1451,2
4912,2
7881,2
7881,2
7881,2
7359,2
7265,2
5824,4
6398,4
2531,2
2826,2
4475,2
2906,2
514,2
746,2
3786,2
527,2
1462,2
2227,2
1594,2
1702,2
796,2
1212,2
1295,2
881,2
2045,2
1528,2
2310,2
3481,2
5225,2
5659,2
7871,2
7871,2
1963,2
1935,2
1466,2
1504,2
7760,2
7152,2
7760,2
7760,2
1563,2
1866,2
1256,2
1911,2
2282,2
1961,2
4084,2
3588,2
1379,2
1040,2
1811,2
1284,2
2111,2
3322,2
1593,2
1258,2
3597,2
5349,2
5409,2
3713,2
2490,2
1743,2
1741,2
7315,2
1536,2
924,2
1191,2
1219,2
3639,2
2002,2
3663,2
7818,2
7810,2
7810,2
7810,2
7810,2
3637,2
6617,2
4906,2
5163,2
518,2
4867,2
2381,2
3305,2
7471,2
7881,2
7881,2
7881,2
7880,2
5181,2
7880,2
7880,2
1052,2
1674,2
1366,2
1209,2
1198,2
1343,2
1254,2
2037,2
3812,2
2189,2
7752,2
7098,4
7850,2
7850,2
7850,2
7850,2
7871,2
7871,2
7871,2
7081,2
1819,2
2747,2
1518,2
4781,2
2128,2
1453,2
1911,2
1315,2
7817,2
7683,2
7817,2
7817,2
6236,2
4622,2
5245,2
4150,2
4991,2
7805,2
5659,2
7591,2
1420,2
1411,2
1347,2
1572,2
7817,2
7817,2
7817,2
7817,2
7343,2
7852,4
6866,2
6838,2
7810,2
7810,2
7810,2
7810,2
5625,2
3874,2
1002,2
6474,2
5104,2
3365,2
3843,2
4935,2
7405,2
6675,2
7860,2
7860,2
714,2
5202,2
4545,2
601,2
7881,2
7838,2
6733,2
7881,2
2088,2
1701,2
1396,2
1335,2
7810,2
7810,2
7810,2
6201,2
2986,2
3494,2
4322,2
6477,2
1928,2
1193,2
1096,2
1325,2
6951,4
2290,2
3695,2
7158,4
7760,2
7760,2
7760,2
7223,2
7810,2
7810,2
7810,2
7810,2
2070,2
7818,2
969,2
5760,2
7850,2
7850,2
7719,2
7850,2
7850,2
6936,2
7850,2
7850,2
857,2
4480,2
5248,2
800,2
1250,2
1229,2
1313,2
1380,2
6983,2
4525,2
4326,2
4354,2
7871,2
7871,2
4252,2
7871,2
4676,2
5984,2
5805,2
6509,2
1508,2
1661,2
1463,2
1352,2
7051,2
7450,2
5598,2
5242,2
1076,2
1180,2
1143,2
824,2
5847,2
5853,2
7199,2
7852,2
7810,2
7810,2
7810,2
7810,2
4600,2
5544,2
4385,2
5589,2
2364,2
2906,2
4232,2
427,2
748,2
1065,2
2987,2
7818,2
1503,2
1373,2
1538,2
1499,2
2557,2
3783,2
4184,2
2790,2
1088,2
1001,2
1355,2
1264,2
7810,2
7810,2
7810,2
7810,2
6634,2
7018,2
7018,2
6448,2
3443,2
3450,2
4305,2
6732,2
1144,2
1101,2
1650,2
1328,2
1227,2
1535,2
1946,2
1691,2
5228,2
7873,2
7002,2
7078,2
1178,2
1066,2
978,2
1211,2
7045,2
7606,2
6410,2
6210,2
7634,4
6362,2
7863,2
7839,4
3078,2
5798,2
5454,2
4671,2
2753,2
2518,2
4881,2
2388,2
7904,2
2401,2
7100,2
6885,2
2685,2
3361,2
7818,2
1205,2
7881,2
7881,2
7881,2
6534,2
2644,2
4728,2
7648,2
1681,2
3354,2
4483,2
2620,2
4264,2
7850,2
7850,2
7850,2
4522,2
7605,2
7721,2
7817,2
7817,2
7810,2
7810,2
7810,2
7810,2
7774,4
3294,2
3791,2
1563,2
7886,2
7886,2
7886,2
7886,2
7818,2
3307,2
4958,2
2236,2
1373,2
1494,2
1358,2
1197,2
5041,2
4640,2
4684,2
5018,2
3560,2
7892,2
6453,2
5128,2
7850,2
7850,2
7850,2
7787,4
7892,2
6886,2
3935,2
7892,2
7279,2
7186,2
7876,2
7876,2
1095,2
954,2
980,2
866,2
6143,2
7377,2
7314,4
6359,2
7850,2
7046,2
7850,2
7850,2
6652,2
7128,4
4720,2
2849,2
5054,2
7345,2
7418,2
6490,2
1407,2
1669,2
1589,2
2052,2
2529,2
6377,2
7655,2
6101,2
4352,2
3220,2
2499,2
4149,2
7886,2
7886,2
7886,2
7886,2
3395,2
1042,2
821,2
1185,2
7871,2
7871,2
6013,2
7871,2
5210,2
1968,2
733,2
444,2
7168,2
6443,2
7217,2
7029,2
7880,2
7880,2
7880,2
7880,2
3934,2
7897,2
4187,2
5905,2
7500,2
2278,2
7848,6
3351,2
7745,2
7415,2
7860,2
7177,2
7760,2
7760,2
7760,2
7760,2
6814,2
6819,2
3751,2
7179,4
6929,2
3013,2
2694,2
3092,2
894,2
992,2
1055,2
959,2
7810,2
7810,2
7810,2
7810,2
1890,2
2047,2
572,2
443,2
7613,2
3704,2
2830,2
3097,2
7810,2
7810,2
7810,2
7810,2
5375,2
6216,2
2133,2
2020,2
1348,2
942,2
1129,2
1032,2
7850,2
7850,2
6760,2
7850,2
7850,2
7850,2
7850,2
7740,2
1363,2
1351,2
1437,2
1363,2
2908,2
3200,2
3273,2
3004,2
7760,2
7760,2
7760,2
7760,2
1525,2
1666,2
4188,2
1529,2
2975,2
2204,2
3663,2
2949,2
1730,2
1556,2
1174,2
1588,2
7328,2
7817,2
7817,2
7817,2
4450,2
375,2
1013,2
3682,2
3193,2
6186,2
4874,2
7881,2
7810,2
7810,2
7810,2
7810,2
5345,2
4604,2
4338,2
7881,2
1289,2
1177,2
1296,2
1580,2
6463,2
3526,2
7844,4
6191,2
2333,2
3999,2
2597,2
2450,2
3543,2
6898,2
3386,2
5844,2
7892,2
7446,2
7764,2
5041,2
1009,2
841,2
1250,2
1182,2
1130,2
1456,2
1339,2
1902,2
2290,2
7818,2
6949,2
2289,2
6566,4
7380,2
4202,2
4190,2
2734,2
2754,2
5401,2
5539,2
979,2
902,2
1179,2
1079,2
1183,2
1270,2
802,2
1053,2
7881,2
7881,2
4379,2
7091,2
5225,2
745,2
330,2
2847,2
3340,2
7751,4
6712,2
2469,2
7871,2
7175,2
6766,2
7871,2
6484,2
7054,2
7863,2
7863,2
3526,2
2839,2
3915,2
4436,2
7882,2
7892,2
4619,2
4423,2
437,2
1880,2
6321,2
608,2
3409,2
3363,2
7805,2
4472,2
572,2
1074,2
1212,2
2056,2
7886,2
7886,2
7886,2
7886,2
6584,2
5742,2
7856,2
5781,2
6919,2
5171,2
7876,2
7659,2
1416,2
7896,2
6558,4
1903,2
7810,2
7810,2
7810,2
7810,2
902,2
3499,2
1714,2
2450,2
7880,2
7396,2
7880,2
7561,2
6628,2
5298,2
3203,2
4683,2
6184,2
7818,2
7130,2
860,2
7852,4
6527,2
6260,2
6606,2
7810,2
7810,2
7810,2
7810,2
2461,2
2531,2
3401,2
2978,2
909,2
7878,2
6016,4
4163,2
2216,2
4496,2
2903,2
4166,2
1752,2
1476,2
1573,2
2525,2
1427,2
1418,2
1956,2
1089,2
2641,2
3529,2
3047,2
3184,2
5519,2
7892,2
7299,2
6871,2
897,2
2684,2
4334,2
1288,2
7810,2
7810,2
7810,2
7810,2
4962,2
7873,2
5501,2
6038,2
7892,2
6559,2
6085,2
7329,2
6585,2
7871,2
7871,2
6594,2
7090,2
6866,2
7860,2
6702,4
3878,2
4803,2
7892,2
5596,2
824,2
2540,2
3081,2
4119,2
7850,2
7850,2
7850,2
7850,2
4724,2
3077,2
7150,2
7199,2
561,2
3542,2
520,2
3376,2
5566,2
2361,2
883,2
825,2
7880,2
5888,2
7880,2
7749,2
6750,2
7860,2
6625,2
6985,2
7679,2
7425,2
6809,2
7881,2
7611,2
6662,2
7247,2
5428,2
7886,2
7886,2
7886,2
7886,2
5907,2
6900,2
5500,2
6196,2
1663,2
1642,2
1405,2
2661,2
7880,2
6589,2
7880,2
7880,2
2555,2
1596,2
2165,2
1015,2
2365,2
676,2
744,2
683,2
1123,2
1337,2
1094,2
1770,2
4995,2
7015,2
4886,2
4223,2
4112,2
692,2
1219,2
912,2
7376,2
7856,2
5899,2
5439,2
5799,2
4834,2
6754,2
6059,2
1419,2
1189,2
1189,2
1498,2
7208,2
7817,2
7817,2
7617,2
5820,4
7860,2
7165,2
5615,2
1570,2
1818,2
1308,2
1704,2
7810,2
7810,2
7810,2
